상가업소번호,상호명,지점명,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류명,시군구명,행정동코드,행정동명,법정동명,도로명주소,경도,위도
MA010120220810415476,밀당,,음식,기타 간이,빵/도넛,제과점업,경주시,47130615,용강동,용강동,경상북도 경주시 용황로7길 8,129.2261291,35.88498888
MA010120220809105931,오돌진족식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130320,양남면,양남면,경상북도 경주시 양남면 동해안로 648,129.4711444,35.69986065
MA010120220809127688,수선실,모다아울렛,수리·개인,기타 가정용품 수리,의류/이불 수선업,의복 및 기타 가정용 직물제품 수리업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 산업로 4930,129.2443558,35.91641987
MA010120220809106264,죽림식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130570,황남동,배동,경상북도 경주시 포석로 682-27,129.2100286,35.8004079
MA010120220809110378,풍금이있는집,,소매,섬유·의복·신발 소매,신발 소매업,신발 소매업,경주시,47130530,황오동,황오동,경상북도 경주시 원효로 255,129.2289394,35.8414526
MA010120220812018280,나정주유소,,소매,연료 소매,주유소,운송장비용 주유소 운영업,경주시,47130570,황남동,탑동,경상북도 경주시 포석로 840,129.2107143,35.81596542
MA010120220803813052,토함빌리지,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130650,불국동,진현동,경상북도 경주시 진현로3길 16,129.3231747,35.78440695
MA010120220813143393,인생술집,,음식,주점,요리 주점,기타 주점업,경주시,47130590,선도동,충효동,경상북도 경주시 충효중앙길 19,129.1883872,35.84205411
MA010120220812837869,스테이1222,,숙박,기타 숙박,그 외 기타 숙박업,기타 일반 및 생활 숙박시설 운영업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 목실길 14-102,129.2692861,35.87520662
MA010120220809102014,서린오토바이,,수리·개인,모터사이클 수리,모터사이클 수리업,모터사이클 수리업,경주시,47130570,황남동,사정동,경상북도 경주시 포석로 1031,129.2093781,35.83320902
MA010120220808802520,무학건설,,과학·기술,기술 서비스,건물 및 토목 엔지니어링 서비스업,건물 및 토목 엔지니어링 서비스업,경주시,47130630,동천동,동천동,경상북도 경주시 백률로58번길 5,129.2257348,35.85626207
MA010120220800369706,김호증가모가발,,소매,섬유·의복·신발 소매,기타 의류 소매업,의복 액세서리 및 모조 장신구 소매업,경주시,47130550,성건동,성건동,경상북도 경주시 한빛길10번길 27,129.2056748,35.85291086
MA010120220809145271,나인주,,예술·스포츠,스포츠 서비스,골프 연습장,골프 연습장 운영업,경주시,47130660,보덕동,천군동,경상북도 경주시 경감로 466-76,129.271221,35.83128979
MA010120220809106343,청림약국,,소매,식료품 소매,건강보조식품 소매업,의약품 및 의료용품 소매업,경주시,47130630,동천동,동천동,경상북도 경주시 탈해로52번길 25,129.2311491,35.84882714
MA010120220803189136,이디야커피,,음식,비알코올 ,카페,커피 전문점,경주시,47130550,성건동,석장동,경상북도 경주시 동대로 87,129.1928796,35.85850639
MA010120220808894013,경북전기전자사,,소매,기타 생활용품 소매,전기용품/조명장치 소매업,전기용품 및 조명장치 소매업,경주시,47130590,선도동,충효동,경상북도 경주시 충효중앙길 50-3,129.1854826,35.84347659
MA010120220809103612,천마당기념품,,소매,장식품 소매,기념품점,기념품; 관광 민예품 및 장식용품 소매업,경주시,47130570,황남동,황남동,경상북도 경주시 첨성로 157,129.2180249,35.83577083
MA010120220809108091,구일냉동설비공사,,수리·개인,가전제품 수리,가전제품 수리업,가전제품 수리업,경주시,47130530,황오동,성동동,경상북도 경주시 북정로 89,129.2154508,35.84904566
MA010120220812169194,브로맨즈헤어,,수리·개인,이용·미용,미용실,두발 미용업,경주시,47130550,성건동,성건동,경상북도 경주시 한빛길10번길 53,129.2055946,35.85521
MA010120220807941052,우정식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130259,외동읍,외동읍,경상북도 경주시 외동읍 관문로 1274,129.3194464,35.67921076
MA010120220809160422,박재우프리미엄가구,,소매,가구 소매,가구 소매업,가구 소매업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 산업로 4867,129.2408972,35.91122249
MA010120220809121712,오피점일공이,,음식,비알코올 ,카페,커피 전문점,경주시,47130530,황오동,노서동,경상북도 경주시 금성로 275,129.2067776,35.84198796
MA010120220809120703,퀼트,,소매,섬유·의복·신발 소매,침구류/커튼 소매업,가정용 직물제품 소매업,경주시,47130530,황오동,노동동,경상북도 경주시 봉황로 42-1,129.2101542,35.84323239
MA010120220809100693,삼영식당,,음식,한식,횟집,한식 해산물 요리 전문점,경주시,47130530,황오동,서부동,경상북도 경주시 봉황로 67,129.2099972,35.84555096
MA010120220808343085,딜테크,,시설관리·임대,고용 알선,임시/일용 인력 공급업,임시 및 일용 인력 공급업,경주시,47130590,선도동,충효동,경상북도 경주시 충현로 65,129.1687898,35.8498162
MA010120220806417781,지엔씨카경주점,,수리·개인,자동차 수리·세차,자동차 세차장,자동차 세차업,경주시,47130360,현곡면,현곡면,경상북도 경주시 현곡면 동대로 214,129.2013582,35.86610927
MA010120220813809100,온마루펜션,,숙박,일반 숙박,펜션,비주거용 건물 임대업,경주시,47130650,불국동,하동,경상북도 경주시 하동당숲길 23-1,129.3154614,35.79868395
MA010120220814362276,금촌설렁탕,,음식,한식,국/탕/찌개류,한식 일반 음식점업,경주시,47130320,양남면,양남면,경상북도 경주시 양남면 동해안로 652,129.4713407,35.70013593
MA010120220809124496,삼성자동차병원,,수리·개인,자동차 수리·세차,자동차 정비소,자동차 전문 수리업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 동해안로 2284,129.5001975,35.80870437
MA010120220810493094,GS25경주,두산위브점,소매,종합 소매,편의점,체인화 편의점,경주시,47130650,불국동,진현동,경상북도 경주시 영불로 191,129.3229181,35.78052847
MA010120220813195671,대동셀프주유소,,소매,연료 소매,주유소,운송장비용 주유소 운영업,경주시,47130650,불국동,진현동,경상북도 경주시 진현신계길 5,129.3254356,35.78116457
MA010120220809106056,서라벌아트스피치,,교육,기타 교육,그 외 기타 교육기관,그 외 기타 분류 안된 교육기관,경주시,47130530,황오동,서부동,경상북도 경주시 금성로 308,129.2072504,35.84506986
MA010120220809103746,대구약국,,소매,의약·화장품 소매,약국,의약품 및 의료용품 소매업,경주시,47130530,황오동,서부동,경상북도 경주시 화랑로 82-1,129.2098008,35.8444553
MA010120220808010650,배떡경주황오점,,음식,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,경주시,47130530,황오동,노동동,경상북도 경주시 원효로 104-13,129.2123399,35.84144412
MA010120220808624920,휴게실막걸리,,음식,주점,요리 주점,기타 주점업,경주시,47130630,동천동,동천동,경상북도 경주시 북천길 47,129.2230694,35.85237389
MA010120220808705425,먹깨비,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130320,양남면,양남면,경상북도 경주시 양남면 진리길 7,129.4669001,35.68077424
MA010120220813607310,아덴블랑제리경주용황로점,,음식,비알코올 ,카페,커피 전문점,경주시,47130615,용강동,용강동,경상북도 경주시 용황로8길 5,129.2260859,35.88265599
MA010120220809287365,팔팔부식,,소매,식료품 소매,채소/과일 소매업,채소; 과실 및 뿌리작물 소매업,경주시,47130590,선도동,충효동,경상북도 경주시 충효중앙길 101,129.180051,35.84476468
MA010120220809117185,동선식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130360,현곡면,현곡면,경상북도 경주시 현곡면 금장4길 10-8,129.2023842,35.86478394
MA010120220809118115,건축사사무소인포마,,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,건축 설계 및 관련 서비스업,경주시,47130630,동천동,동천동,경상북도 경주시 양정로 196,129.2242802,35.85015293
MA010120220809118474,양지식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130380,천북면,천북면,경상북도 경주시 천북면 모아동산길 20,129.2470461,35.91950511
MA010120220809119467,쌍용자동차충효서비스프라자,,수리·개인,자동차 수리·세차,자동차 정비소,자동차 전문 수리업,경주시,47130590,선도동,충효동,경상북도 경주시 태종로 410,129.1750623,35.84444965
MA010120220803135688,루쓰펜션,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130370,강동면,강동면,경상북도 경주시 강동면 천강로 691,129.2940578,35.94598854
MA010120220814329854,수피아카페,,음식,비알코올 ,카페,커피 전문점,경주시,47130605,월성동,남산동,경상북도 경주시 새남산길 57,129.2412938,35.80700116
MA010120220803142808,레드버켓경주,,소매,종합 소매,슈퍼마켓,기타 음ㆍ식료품 위주 종합 소매업,경주시,47130530,황오동,노동동,경상북도 경주시 계림로 91,129.2134413,35.84245102
MA010120220812718186,프렌즈북카페,,음식,비알코올 ,카페,기타 비알코올 음료점업,경주시,47130530,황오동,노서동,경상북도 경주시 태종로685번길 10-1,129.20313,35.83934276
MA010120220809123473,손진규동물병원,,과학·기술,수의,동물병원,수의업,경주시,47130530,황오동,서부동,경상북도 경주시 화랑로 65,129.2078409,35.84481572
MA010120220809123533,스케쳐스경주점,,소매,섬유·의복·신발 소매,여성 의류 소매업,여자용 겉옷 소매업,경주시,47130530,황오동,노동동,경상북도 경주시 동성로 107,129.2121725,35.84338445
MA010120220809118723,은하상회,,소매,종합 소매,그 외 기타 종합 소매업,그 외 기타 종합 소매업,경주시,47130530,황오동,노서동,경상북도 경주시 동성로 74-3,129.2085642,35.84336075
MA010120220808201928,이랜드월드폴더경주점,,소매,섬유·의복·신발 소매,신발 소매업,신발 소매업,경주시,47130530,황오동,노동동,경상북도 경주시 원효로 112-1,129.2131035,35.84184454
MA010120220809172765,레삐경주점,,소매,의약·화장품 소매,화장품 소매업,화장품; 비누 및 방향제 소매업,경주시,47130530,황오동,황오동,경상북도 경주시 원효로 131,129.2154087,35.84196423
MA010120220809130383,홍콩식당,,음식,중식,중국집,중식 음식점업,경주시,47130320,양남면,양남면,경상북도 경주시 양남면 양남로 352,129.4621157,35.67637618
MA010120220808286008,사방전기,,수리·개인,기타 가정용품 수리,그 외 기타 개인/가정용품 수리업,그 외 기타 개인 및 가정용품 수리업,경주시,47130253,안강읍,안강읍,경상북도 경주시 안강읍 검단장골길 36-30,129.2151334,35.93817313
MA010120220805200298,하서리316,,숙박,일반 숙박,펜션,기타 일반 및 생활 숙박시설 운영업,경주시,47130320,양남면,양남면,경상북도 경주시 양남면 후동길 11-16,129.4630505,35.6823578
MA010120220806771959,힐토피아키즈풀빌라B,,숙박,일반 숙박,펜션,민박업,경주시,47130340,산내면,산내면,경상북도 경주시 산내면 문복로 850-5,129.0585097,35.70607006
MA010120220809102949,천수탕,,수리·개인,욕탕·신체관리,목욕탕/사우나,욕탕업,경주시,47130530,황오동,서부동,경상북도 경주시 북성로 69,129.2094418,35.84747139
MA010120220809195868,또래오래치킨,,음식,기타 간이,치킨,치킨 전문점,경주시,47130590,선도동,충효동,경상북도 경주시 충효중앙길 40,129.1866169,35.84287026
MA010120220809101460,늘봄노래연습장,,예술·스포츠,유원지·오락,노래방,노래 연습장 운영업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포로8길 8,129.5017959,35.80677001
MA010120220809136433,부자미용실,,수리·개인,이용·미용,미용실,두발 미용업,경주시,47130530,황오동,노동동,경상북도 경주시 동성로 93-1,129.2106355,35.84343077
MA010120220809112117,경해장여관,,숙박,일반 숙박,여관/모텔,여관업,경주시,47130530,황오동,노서동,경상북도 경주시 금성로259번길 36,129.2032643,35.84099823
MA010120220809118386,청룡식당,,음식,한식,백반/한정식,한식 일반 음식점업,경주시,47130650,불국동,진현동,경상북도 경주시 진현로2길 55,129.326967,35.78627981
MA010120220809104200,가언,,음식,비알코올 ,카페,기타 비알코올 음료점업,경주시,47130530,황오동,서부동,경상북도 경주시 봉황로 71,129.2100854,35.84593679
